../data/lbjohnson_speeches_speech-5666.txt	Lyndon B. Johnson	State of the Union Address 	January 17, 1968
../data/lbjohnson_speeches_speech-3388.txt	Lyndon B. Johnson	Remarks on Decision not to Seek Re-Election 	March 31, 1968
../data/lbjohnson_speeches_speech-5941.txt	Lyndon B. Johnson	Address to the National Association of Broadcasters 	April 1, 1968
../data/lbjohnson_speeches_speech-5922.txt	Lyndon B. Johnson	Press Conference 	April 3, 1968
../data/lbjohnson_speeches_speech-4036.txt	Lyndon B. Johnson	Remarks on Signing the Civil Rights Act 	April 11, 1968
../data/lbjohnson_speeches_speech-4037.txt	Lyndon B. Johnson	Remarks on Signing the Nuclear Nonproliferation Treaty 	July 1, 1968
../data/lbjohnson_speeches_speech-3389.txt	Lyndon B. Johnson	Remarks on the Cessation of Bombing of North Vietnam 	October 31, 1968
../data/lbjohnson_speeches_speech-5667.txt	Lyndon B. Johnson	State of the Union Address 	January 14, 1969
../data/kennedy_speeches_speech-3362.txt	John F. Kennedy	Acceptance of the Democratic Party Nomination 	July 15, 1960
../data/kennedy_speeches_speech-3363.txt	John F. Kennedy	Address to the Greater Houston Ministerial Association 	September 12, 1960
../data/kennedy_speeches_speech-5728.txt	John F. Kennedy	Debate with Richard Nixon in Chicago 	September 26, 1960
../data/kennedy_speeches_speech-5729.txt	John F. Kennedy	Debate with Richard Nixon in Washington, D.C. 	October 7, 1960
../data/kennedy_speeches_speech-5730.txt	John F. Kennedy	Debate with Richard Nixon in New York and Los Angeles 	October 13, 1960
../data/kennedy_speeches_speech-5731.txt	John F. Kennedy	Debate with Richard Nixon in New York 	October 21, 1960
../data/kennedy_speeches_speech-3364.txt	John F. Kennedy	&#8220;City Upon a Hill&#8221; Speech 	January 9, 1961
../data/kennedy_speeches_speech-3365.txt	John F. Kennedy	Inaugural Address 	January 20, 1961
../data/kennedy_speeches_speech-5945.txt	John F. Kennedy	State of the Union 	January 30, 1961
../data/kennedy_speeches_speech-5946.txt	John F. Kennedy	Remarks on the Youth Fitness Program 	February 21, 1961
../data/kennedy_speeches_speech-3366.txt	John F. Kennedy	Establishment of the Peace Corps 	March 1, 1961
../data/kennedy_speeches_speech-5732.txt	John F. Kennedy	Address to the Diplomatic Corps of Latin America 	March 13, 1961
../data/kennedy_speeches_speech-5739.txt	John F. Kennedy	Address to the American Association of Newspaper Editors 	April 20, 1961
../data/kennedy_speeches_speech-5669.txt	John F. Kennedy	Special Message to the Congress on Taxation 	April 20, 1961
../data/kennedy_speeches_speech-3677.txt	John F. Kennedy	&#8220;President and the Press&#8221; Speech 	April 27, 1961
../data/kennedy_speeches_speech-5947.txt	John F. Kennedy	Remarks at George Washington 	May 3, 1961
../data/kennedy_speeches_speech-5928.txt	John F. Kennedy	Address before the Canadian Parliament 	May 17, 1961
../data/kennedy_speeches_speech-3368.txt	John F. Kennedy	The Goal of Sending a Man to the Moon 	May 25, 1961
../data/kennedy_speeches_speech-5948.txt	John F. Kennedy	Report to the American People on Returning from Europe 	June 6, 1961
../data/kennedy_speeches_speech-5949.txt	John F. Kennedy	Remarks to the Graduating Class of the US Naval Academy 	June 7, 1961
../data/kennedy_speeches_speech-5740.txt	John F. Kennedy	Report on the Berlin Crisis 	July 25, 1961
../data/kennedy_speeches_speech-5741.txt	John F. Kennedy	Address to the UN General Assembly 	September 25, 1961
../data/kennedy_speeches_speech-5950.txt	John F. Kennedy	Address at the University of North Carolina 	October 12, 1961
../data/kennedy_speeches_speech-5951.txt	John F. Kennedy	Remarks at the Veterans Day Ceremony 	November 11, 1961
../data/kennedy_speeches_speech-3369.txt	John F. Kennedy	University of Washington&#8217;s 100th Anniversary 	November 16, 1961
../data/kennedy_speeches_speech-5952.txt	John F. Kennedy	Address to the National Association of Manufacturers 	December 6, 1961
../data/kennedy_speeches_speech-5953.txt	John F. Kennedy	Address in Miami at the Opening of the AFL-CIO Convention 	December 7, 1961
../data/kennedy_speeches_speech-5954.txt	John F. Kennedy	Remarks to a U.N. Delegation of Women 	December 11, 1961
../data/kennedy_speeches_speech-5742.txt	John F. Kennedy	State of the Union Address 	January 11, 1962
../data/kennedy_speeches_speech-5765.txt	John F. Kennedy	Address at the University of California, Berkley 	March 23, 1962
../data/kennedy_speeches_speech-5766.txt	John F. Kennedy	Remarks at West Point 	June 6, 1962
../data/kennedy_speeches_speech-3370.txt	John F. Kennedy	Yale University Commencement 	June 11, 1962
../data/kennedy_speeches_speech-3371.txt	John F. Kennedy	Address on the Space Effort 	September 12, 1962
../data/kennedy_speeches_speech-5743.txt	John F. Kennedy	Address on the Situation at the University of Mississippi 	September 30, 1962
../data/kennedy_speeches_speech-3372.txt	John F. Kennedy	Address on the Buildup of Arms in Cuba 	October 22, 1962
../data/kennedy_speeches_speech-5762.txt	John F. Kennedy	State of the Union Address 	January 14, 1963
../data/kennedy_speeches_speech-3373.txt	John F. Kennedy	90th Anniversary of Vanderbilt University 	May 18, 1963
../data/kennedy_speeches_speech-5763.txt	John F. Kennedy	Remarks at U.S. Air Force Academy 	June 5, 1963
../data/kennedy_speeches_speech-3374.txt	John F. Kennedy	American University Commencement 	June 10, 1963
../data/kennedy_speeches_speech-3375.txt	John F. Kennedy	Address on Civil Rights 	June 11, 1963
../data/kennedy_speeches_speech-3376.txt	John F. Kennedy	&#8220;Ich bin ein Berliner&#8221; Speech 	June 26, 1963
../data/kennedy_speeches_speech-3377.txt	John F. Kennedy	Address on the Nuclear Test Ban Treaty 	July 26, 1963
../data/kennedy_speeches_speech-5764.txt	John F. Kennedy	Address to the UN General Assembly 	September 20, 1963
../data/kennedy_speeches_speech-3378.txt	John F. Kennedy	Address at the Mormon Tabernacle 	September 26, 1963
../data/kennedy_speeches_speech-3379.txt	John F. Kennedy	Remarks at Amherst College 	October 26, 1963
../data/eisenhower_speeches_speech-3356.txt	Dwight D. Eisenhower	First Inaugural Address 	January 20, 1953
../data/eisenhower_speeches_speech-3357.txt	Dwight D. Eisenhower	Chance for Peace 	April 16, 1953
../data/eisenhower_speeches_speech-3358.txt	Dwight D. Eisenhower	Atoms for Peace 	December 8, 1953
../data/eisenhower_speeches_speech-3359.txt	Dwight D. Eisenhower	Republican National Convention 	August 23, 1956
../data/eisenhower_speeches_speech-3360.txt	Dwight D. Eisenhower	Eisenhower Doctrine 	January 5, 1957
../data/eisenhower_speeches_speech-3361.txt	Dwight D. Eisenhower	Farewell Address 	January 17, 1961
../data/truman_speeches_speech-3339.txt	Harry S. Truman	First Speech to Congress 	April 16, 1945
../data/truman_speeches_speech-3340.txt	Harry S. Truman	Announcing the Surrender of Germany 	May 8, 1945
../data/truman_speeches_speech-3820.txt	Harry S. Truman	Statement by the President Announcing the Use of the A-Bomb at Hiroshima 	August 6, 1945
../data/truman_speeches_speech-3821.txt	Harry S. Truman	Radio Report to the American People on the Potsdam Conference 	August 9, 1945
../data/truman_speeches_speech-3341.txt	Harry S. Truman	Announcing the Surrender of Japan 	September 1, 1945
../data/truman_speeches_speech-3342.txt	Harry S. Truman	Navy Day Address 	October 27, 1945
../data/truman_speeches_speech-3343.txt	Harry S. Truman	Truman Doctrine 	March 12, 1947
../data/truman_speeches_speech-3344.txt	Harry S. Truman	On the Veto of the Taft-Hartley Bill 	June 20, 1947
../data/truman_speeches_speech-3345.txt	Harry S. Truman	Address before the NAACP 	June 29, 1947
../data/truman_speeches_speech-3346.txt	Harry S. Truman	Democratic National Convention 	July 15, 1948
../data/truman_speeches_speech-3347.txt	Harry S. Truman	Whistlestop Tour in Trenton, Missouri 	September 18, 1948
../data/truman_speeches_speech-3348.txt	Harry S. Truman	Whistlestop Tour in Chariton, Iowa 	September 18, 1948
../data/truman_speeches_speech-3349.txt	Harry S. Truman	Victory Celebration 	November 3, 1948
../data/truman_speeches_speech-3350.txt	Harry S. Truman	Inaugural Address 	January 20, 1949
../data/truman_speeches_speech-3351.txt	Harry S. Truman	Report to the American People on Korea 	April 11, 1951
../data/truman_speeches_speech-3352.txt	Harry S. Truman	Columbia Scholastic Press Association 	March 15, 1952
../data/truman_speeches_speech-3353.txt	Harry S. Truman	Jefferson-Jackson Day Dinner 	March 29, 1952
../data/truman_speeches_speech-3354.txt	Harry S. Truman	Rear Platform Remarks 	October 22, 1952
../data/truman_speeches_speech-3355.txt	Harry S. Truman	Farewell Address 	January 15, 1953
../data/fdroosevelt_speeches_speech-3280.txt	Franklin D. Roosevelt	First Inaugural Address 	March 4, 1933
../data/fdroosevelt_speeches_speech-3298.txt	Franklin D. Roosevelt	Fireside Chat 1: On the Banking Crisis 	March 12, 1933
../data/fdroosevelt_speeches_speech-3299.txt	Franklin D. Roosevelt	Fireside Chat 2: On Progress During the First Two Months 	May 7, 1933
../data/fdroosevelt_speeches_speech-3300.txt	Franklin D. Roosevelt	Fireside Chat 3: On the National Recovery Administration 	July 24, 1933
../data/fdroosevelt_speeches_speech-3301.txt	Franklin D. Roosevelt	Fireside Chat 4: On Economic Progress 	October 22, 1933
../data/fdroosevelt_speeches_speech-3302.txt	Franklin D. Roosevelt	Fireside Chat 5: On Addressing the Critics 	June 28, 1934
../data/fdroosevelt_speeches_speech-3303.txt	Franklin D. Roosevelt	Fireside Chat 6: On Government and Capitalism 	September 30, 1934
../data/fdroosevelt_speeches_speech-3304.txt	Franklin D. Roosevelt	Fireside Chat 7: On the Works Relief Program and Social Security Act 	April 28, 1935
../data/fdroosevelt_speeches_speech-3305.txt	Franklin D. Roosevelt	Democratic National Convention 	June 27, 1936
../data/fdroosevelt_speeches_speech-3306.txt	Franklin D. Roosevelt	Fireside Chat 8: On Farmers and Laborers 	September 6, 1936
../data/fdroosevelt_speeches_speech-3307.txt	Franklin D. Roosevelt	Speech at Madison Square Garden 	October 31, 1936
../data/fdroosevelt_speeches_speech-3308.txt	Franklin D. Roosevelt	Second Inaugural Address 	January 20, 1937
../data/fdroosevelt_speeches_speech-3309.txt	Franklin D. Roosevelt	Fireside Chat 9: On &#8220;Court-Packing&#8221; 	March 9, 1937
../data/fdroosevelt_speeches_speech-3310.txt	Franklin D. Roosevelt	Quarantine Speech 	October 5, 1937
../data/fdroosevelt_speeches_speech-3311.txt	Franklin D. Roosevelt	Fireside Chat 10: On New Legislation 	October 12, 1937
../data/fdroosevelt_speeches_speech-3312.txt	Franklin D. Roosevelt	Fireside Chat 11: On the Unemployment Census 	November 14, 1937
../data/fdroosevelt_speeches_speech-3313.txt	Franklin D. Roosevelt	Fireside Chat 12: On the Recession 	April 14, 1938
../data/fdroosevelt_speeches_speech-3314.txt	Franklin D. Roosevelt	Fireside Chat 13: On Purging the Democratic Party 	June 24, 1938
../data/fdroosevelt_speeches_speech-3573.txt	Franklin D. Roosevelt	Dedication of a Memorial to the Northwest Territory 	July 8, 1938
../data/fdroosevelt_speeches_speech-3315.txt	Franklin D. Roosevelt	Fireside Chat 14: On the European War 	September 3, 1939
../data/fdroosevelt_speeches_speech-3316.txt	Franklin D. Roosevelt	Fireside Chat 15: On National Defense 	May 26, 1940
../data/fdroosevelt_speeches_speech-3317.txt	Franklin D. Roosevelt	&#8220;Stab in the Back&#8221; Speech 	June 10, 1940
../data/fdroosevelt_speeches_speech-3318.txt	Franklin D. Roosevelt	Democratic National Convention 	July 19, 1940
../data/fdroosevelt_speeches_speech-3319.txt	Franklin D. Roosevelt	Fireside Chat 16: On the &#8220;Arsenal of Democracy&#8221; 	December 29, 1940
../data/fdroosevelt_speeches_speech-3320.txt	Franklin D. Roosevelt	State of the Union  	Four Freedoms
../data/fdroosevelt_speeches_speech-3321.txt	Franklin D. Roosevelt	Third Inaugural Address 	January 20, 1941
../data/fdroosevelt_speeches_speech-3322.txt	Franklin D. Roosevelt	On Lend Lease 	March 15, 1941
../data/fdroosevelt_speeches_speech-3814.txt	Franklin D. Roosevelt	Fireside Chat 17: On An Unlimited National Emergency 	May 27, 1941
../data/fdroosevelt_speeches_speech-3323.txt	Franklin D. Roosevelt	Fireside Chat 18: On The Greer Incident 	September 11, 1941
../data/fdroosevelt_speeches_speech-3324.txt	Franklin D. Roosevelt	Address to Congress Requesting a Declaration of War 	December 8, 1941
../data/fdroosevelt_speeches_speech-3325.txt	Franklin D. Roosevelt	Fireside Chat 19: On the War with Japan 	December 9, 1941
../data/fdroosevelt_speeches_speech-3815.txt	Franklin D. Roosevelt	Message to Congress Requesting War Declarations with Germany and Italy 	December 11, 1941
../data/fdroosevelt_speeches_speech-3326.txt	Franklin D. Roosevelt	Fireside Chat 20: On the Progress of the War 	February 23, 1942
../data/fdroosevelt_speeches_speech-3327.txt	Franklin D. Roosevelt	Fireside Chat 21: On Sacrifice 	April 28, 1942
../data/fdroosevelt_speeches_speech-3328.txt	Franklin D. Roosevelt	Fireside Chat 22: On Inflation and Food Prices 	September 7, 1942
../data/fdroosevelt_speeches_speech-3329.txt	Franklin D. Roosevelt	Fireside Chat 23: On the Home Front 	October 12, 1942
../data/fdroosevelt_speeches_speech-3816.txt	Franklin D. Roosevelt	State of the Union Address 	January 7, 1943
../data/fdroosevelt_speeches_speech-3330.txt	Franklin D. Roosevelt	Fireside Chat 24: On the Coal Crisis 	May 2, 1943
../data/fdroosevelt_speeches_speech-3331.txt	Franklin D. Roosevelt	Fireside Chat 25: On the Fall of Mussolini 	July 28, 1943
../data/fdroosevelt_speeches_speech-3332.txt	Franklin D. Roosevelt	Fireside Chat 26: On the Armistice in Italy 	September 8, 1943
../data/fdroosevelt_speeches_speech-3817.txt	Franklin D. Roosevelt	The Tehran Declaration 	December 1, 1943
../data/fdroosevelt_speeches_speech-3333.txt	Franklin D. Roosevelt	Fireside Chat 27: On the Tehran and Cairo Conferences 	December 24, 1943
../data/fdroosevelt_speeches_speech-3955.txt	Franklin D. Roosevelt	Fireside Chat 28: On the State of the Union 	January 11, 1944
../data/fdroosevelt_speeches_speech-3334.txt	Franklin D. Roosevelt	Fireside Chat 29: On the Fall of Rome 	June 5, 1944
../data/fdroosevelt_speeches_speech-3335.txt	Franklin D. Roosevelt	Fireside Chat 30: Opening Fifth War Loan Drive 	June 12, 1944
../data/fdroosevelt_speeches_speech-3336.txt	Franklin D. Roosevelt	Democratic National Convention 	July 20, 1944
../data/fdroosevelt_speeches_speech-3337.txt	Franklin D. Roosevelt	Fourth Inaugural Address 	January 20, 1945
../data/fdroosevelt_speeches_speech-3819.txt	Franklin D. Roosevelt	Joint Statement with Churchill and Stalin on the Yalta Conference 	February 11, 1945
../data/fdroosevelt_speeches_speech-3338.txt	Franklin D. Roosevelt	Address to Congress on Yalta 	March 1, 1945
../data/hoover_speeches_speech-6000.txt	Herbert Hoover	Principles and Ideals of the United States Government 	October 22, 1928
../data/hoover_speeches_speech-3570.txt	Herbert Hoover	Inaugural Address 	March 4, 1929
../data/hoover_speeches_message-regarding-the-farm-bill.txt	Herbert Hoover	Message Regarding the Farm Bill 	June 11, 1929
../data/hoover_speeches_speech-3813.txt	Herbert Hoover	Remarks Upon Proclaiming the Treaty for the Renunciation of War  	Kellog-Briand Pact
../data/hoover_speeches_message-regarding-international-peace.txt	Herbert Hoover	Message Regarding International Peace 	September 18, 1929
../data/hoover_speeches_message-regarding-black-thursday.txt	Herbert Hoover	Message Regarding “Black Thursday” 	October 25, 1929
../data/hoover_speeches_message-on-the-economy.txt	Herbert Hoover	Message on the Economy 	November 5, 1929
../data/hoover_speeches_statement-on-the-economy.txt	Herbert Hoover	Statement on the Economy 	November 19, 1929
../data/hoover_speeches_first-state-of-the-union-address.txt	Herbert Hoover	First State of the Union Address 	December 3, 1929
../data/hoover_speeches_statement-regarding-business-and-unemployment.txt	Herbert Hoover	Statement Regarding Business and Unemployment 	March 7, 1930
../data/hoover_speeches_message-regarding-law-enforcement.txt	Herbert Hoover	Message Regarding Law Enforcement 	April 28, 1930
../data/hoover_speeches_message-regarding-the-smoot-hawley-tariff-act.txt	Herbert Hoover	Message regarding the Smoot-Hawley Tariff Act 	June 16, 1930
../data/hoover_speeches_message-regarding-london-naval-treaty.txt	Herbert Hoover	Message Regarding London Naval Treaty 	July 7, 1930
../data/hoover_speeches_address-to-the-american-bankers-association.txt	Herbert Hoover	Address to the American Bankers’ Association. 	October 2, 1930
../data/hoover_speeches_second-state-of-the-union-address.txt	Herbert Hoover	Second State of the Union address. 	December 2, 1930
../data/hoover_speeches_message-regarding-unemployment-relief.txt	Herbert Hoover	Message Regarding Unemployment Relief 	December 9, 1930
../data/hoover_speeches_statement-on-unemployment-relief.txt	Herbert Hoover	Statement on Unemployment Relief 	February 3, 1931
../data/hoover_speeches_veto-messages-regarding-emergency-adjusted-compensation-act.txt	Herbert Hoover	Veto Messages Regarding Emergency Adjusted Compensation Act 	February 26, 1931
../data/hoover_speeches_statement-on-foreign-debts.txt	Herbert Hoover	Statement on Foreign Debts 	June 21, 1931
../data/hoover_speeches_message-on-the-gold-standard.txt	Herbert Hoover	Message on the Gold Standard 	September 22, 1931
../data/hoover_speeches_message-regarding-unemployment-relief1.txt	Herbert Hoover	Message Regarding Unemployment Relief 	October 18, 1931
../data/hoover_speeches_third-state-of-the-union-address.txt	Herbert Hoover	Third State of the Union Address 	December 8, 1931
../data/hoover_speeches_statement-regarding-economic-recovery.txt	Herbert Hoover	Statement Regarding Economic Recovery 	December 11, 1931
../data/hoover_speeches_statement-on-the-national-economy.txt	Herbert Hoover	Statement on the National Economy 	May 31, 1932
../data/hoover_speeches_speech-accepting-the-republican-nomination3.txt	Herbert Hoover	Speech Accepting the Republican Nomination 	August 11, 1932
../data/hoover_speeches_campaign-speech-in-madison-square-garden.txt	Herbert Hoover	Campaign Speech in Madison Square Garden 	October 21, 1932
../data/hoover_speeches_campaign-speech-in-st-paul-minnesota.txt	Herbert Hoover	Campaign speech in St Paul Minnesota 	November 5, 1932
../data/hoover_speeches_fourth-state-of-the-union-address.txt	Herbert Hoover	Fourth State of the Union Address 	December 6, 1932
../data/coolidge_speeches_speech-3806.txt	Calvin Coolidge	First Annual Message 	December 6, 1923
../data/coolidge_speeches_speech-3807.txt	Calvin Coolidge	Second Annual Message 	December 3, 1924
../data/coolidge_speeches_speech-3569.txt	Calvin Coolidge	Inaugural Address 	March 4, 1925
../data/coolidge_speeches_centennial-of-washingtons-command-of-the-continental-army.txt	Calvin Coolidge	Centennial of Washington’s Command of the Continental Army 	July 3, 1925
../data/coolidge_speeches_message-regarding-relationship-of-church-and-state.txt	Calvin Coolidge	Message Regarding Relationship of Church and State 	October 20, 1925
../data/coolidge_speeches_speech-3808.txt	Calvin Coolidge	Third Annual Message 	December 8, 1925
../data/coolidge_speeches_declaration-of-independence-anniversary-commemoration.txt	Calvin Coolidge	Declaration of Independence Anniversary Commemoration 	July 5, 1926
../data/coolidge_speeches_speech-3809.txt	Calvin Coolidge	Fourth Annual Message 	December 7, 1926
../data/coolidge_speeches_address-regarding-washingtons-birthday.txt	Calvin Coolidge	Address Regarding Washington’s Birthday 	February 22, 1927
../data/coolidge_speeches_speech-3810.txt	Calvin Coolidge	Address at the Opening of Work on Mount Rushmore in Black Hills, SD 	August 10, 1927
../data/coolidge_speeches_speech-3811.txt	Calvin Coolidge	Fifth Annual Message 	December 6, 1927
../data/coolidge_speeches_speech-3812.txt	Calvin Coolidge	Sixth Annual Message 	December 4, 1928
../data/fdroosevelt_speeches_speech-3568.txt	Warren G. Harding	Inaugural Address 	March 4, 1921
../data/fdroosevelt_speeches_speech-3804.txt	Warren G. Harding	First Annual Message 	December 6, 1921
../data/fdroosevelt_speeches_speech-3805.txt	Warren G. Harding	Second Annual Message 	December 8, 1922
../data/fdroosevelt_speeches_the-republic-must-awaken.txt	Warren G. Harding	The Republic Must Awaken 	April 4, 1917
../data/fdroosevelt_speeches_safeguarding-america.txt	Warren G. Harding	Safeguarding America 	September 11, 1919
../data/fdroosevelt_speeches_americanism.txt	Warren G. Harding	Americanism 	January 20, 1920
../data/fdroosevelt_speeches_readjustment.txt	Warren G. Harding	Readjustment 	May 14, 1920
../data/harding_speeches_speech-accepting-the-republican-nomination2.txt	Warren G. Harding	Speech Accepting the Republican Nomination 	June 12, 1920
../data/fdroosevelt_speeches_enduring-popular-government.txt	Warren G. Harding	Enduring Popular Government 	July 22, 1920
../data/fdroosevelt_speeches_an-association-of-nations.txt	Warren G. Harding	An Association of Nations 	July 22, 1920
../data/fdroosevelt_speeches_high-wages-for-high-production.txt	Warren G. Harding	High Wages for High Production 	July 22, 1920
../data/fdroosevelt_speeches_liberty-under-the-law.txt	Warren G. Harding	Liberty Under the Law 	July 22, 1920
../data/fdroosevelt_speeches_the-american-soldier.txt	Warren G. Harding	The American Soldier 	July 22, 1920
../data/fdroosevelt_speeches_the-republican-party.txt	Warren G. Harding	The Republican Party 	August 25, 1920
../data/fdroosevelt_speeches_america.txt	Warren G. Harding	America 	August 28, 1920
../data/fdroosevelt_speeches_nationalism-and-americanism.txt	Warren G. Harding	Nationalism and Americanism 	March 31, 1921
../data/fdroosevelt_speeches_speech-upon-arrival-of-world-war-one-dead-for-burial.txt	Warren G. Harding	Speech Upon Arrival of World War One Dead for Burial 	May 23, 1921
../data/fdroosevelt_speeches_opening-speech-of-the-conference-on-limitation-of-armament.txt	Warren G. Harding	Opening Speech of the Conference on Limitation of Armament 	November 12, 1921
../data/wilson_speeches_speech-3566.txt	Woodrow Wilson	First Inaugural Address 	March 4, 1913
../data/wilson_speeches_message-regarding-tariff-duties.txt	Woodrow Wilson	Message Regarding Tariff Duties 	April 8, 1913
../data/wilson_speeches_message-regarding-banking-system.txt	Woodrow Wilson	Message Regarding Banking System 	June 23, 1913
../data/wilson_speeches_speech-3787.txt	Woodrow Wilson	Address at Gettysburg 	July 4, 1913
../data/wilson_speeches_speech-3788.txt	Woodrow Wilson	Address at Congress Hall, Philadelphia 	October 25, 1913
../data/wilson_speeches_speech-3789.txt	Woodrow Wilson	First Annual Message 	December 2, 1913
../data/wilson_speeches_speech-3790.txt	Woodrow Wilson	Address to a Joint Session of Congress on Trusts and Monopolies 	January 20, 1914
../data/wilson_speeches_message-regarding-tampico-incident.txt	Woodrow Wilson	Message Regarding Tampico Incident 	April 20, 1914
../data/wilson_speeches_memorial-day-address.txt	Woodrow Wilson	Memorial Day Address 	May 30, 1914
../data/wilson_speeches_fourth-of-july-address.txt	Woodrow Wilson	Fourth of July Address 	July 4, 1914
../data/wilson_speeches_speech-3791.txt	Woodrow Wilson	Message on Neutrality 	August 20, 1914
../data/wilson_speeches_speech-3792.txt	Woodrow Wilson	&#8220;The Opinion of the World&#8221; Speech 	October 20, 1914
../data/wilson_speeches_speech-3793.txt	Woodrow Wilson	Second Annual Message 	December 8, 1914
../data/wilson_speeches_veto-of-immigration-legislation.txt	Woodrow Wilson	Veto of Immigration Legislation 	January 28, 1915
../data/wilson_speeches_speech-3794.txt	Woodrow Wilson	Third Annual Message 	December 7, 1915
../data/wilson_speeches_message-regarding-german-actions.txt	Woodrow Wilson	Message Regarding German Actions 	April 19, 1916
../data/wilson_speeches_speech-3795.txt	Woodrow Wilson	Speech of Acceptance 	September 2, 1916
../data/wilson_speeches_message-regarding-womens-suffrage.txt	Woodrow Wilson	Message Regarding Women’s Suffrage 	September 8, 1916
../data/wilson_speeches_speech-3796.txt	Woodrow Wilson	Fourth Annual Message 	December 5, 1916
../data/wilson_speeches_speech-3797.txt	Woodrow Wilson	&#8220;A World League for Peace&#8221; Speech 	January 22, 1917
../data/wilson_speeches_message-regarding-us-german-relations.txt	Woodrow Wilson	Message Regarding US-German Relations 	February 3, 1917
../data/wilson_speeches_message-regarding-safety-of-merchant-ships.txt	Woodrow Wilson	Message Regarding Safety of Merchant Ships 	February 26, 1917
../data/wilson_speeches_speech-3567.txt	Woodrow Wilson	Second Inaugural Address 	March 5, 1917
../data/wilson_speeches_speech-4722.txt	Woodrow Wilson	Address to Congress Requesting a Declaration of War Against Germany 	April 2, 1917
../data/wilson_speeches_speech-3798.txt	Woodrow Wilson	Proclamation 1364 	April 6, 1917
../data/wilson_speeches_message-regarding-world-war-i.txt	Woodrow Wilson	Message Regarding World War I 	April 16, 1917
../data/wilson_speeches_message-regarding-military-draft.txt	Woodrow Wilson	Message Regarding Military Draft 	May 18, 1917
../data/wilson_speeches_speech-3799.txt	Woodrow Wilson	Fifth Annual Message 	December 4, 1917
../data/wilson_speeches_wilsons-fourteen-points.txt	Woodrow Wilson	Wilson&#8217;s &#8220;Fourteen Points&#8221; 	January 8, 1918
../data/wilson_speeches_speech-3801.txt	Woodrow Wilson	Sixth Annual Message 	December 2, 1918
../data/wilson_speeches_speech-3802.txt	Woodrow Wilson	Seventh Annual Message 	December 2, 1919
../data/wilson_speeches_speech-3803.txt	Woodrow Wilson	Eighth Annual Message 	December 7, 1920
../data/taft_speeches_speech-3565.txt	William Taft	Inaugural Address 	March 4, 1909
../data/taft_speeches_message-regarding-income-tax.txt	William Taft	Message Regarding Income Tax 	June 16, 1909
../data/taft_speeches_speech-3781.txt	William Taft	Address on the Tariff Law of 1909 	November 17, 1909
../data/taft_speeches_speech-3782.txt	William Taft	First Annual Message 	December 7, 1909
../data/taft_speeches_message-regarding-economic-legislation.txt	William Taft	Message Regarding Economic Legislation 	January 7, 1910
../data/taft_speeches_message-regarding-environmental-preservation.txt	William Taft	Message Regarding Environmental Preservation 	January 14, 1910
../data/taft_speeches_speech-3783.txt	William Taft	Second Annual Message 	December 6, 1910
../data/taft_speeches_speech-3784.txt	William Taft	Special Message on Canadian Reciprocity 	January 26, 1911
../data/taft_speeches_speech-3785.txt	William Taft	Third Annual Message 	December 5, 1911
../data/taft_speeches_speech-3786.txt	William Taft	Fourth Annual Message 	December 3, 1912
../data/roosevelt_speeches_announcement-of-the-death-of-president-mckinley.txt	Theodore Roosevelt	Announcement of the Death of President McKinley 	September 14, 1901
../data/roosevelt_speeches_speech-3773.txt	Theodore Roosevelt	First Annual Message 	December 3, 1901
../data/roosevelt_speeches_message-regarding-us-cuban-relations.txt	Theodore Roosevelt	Message Regarding US-Cuban Relations 	June 13, 1902
../data/roosevelt_speeches_speech-3774.txt	Theodore Roosevelt	Second Annual Message 	December 2, 1902
../data/roosevelt_speeches_message-convening-a-special-session-of-congress.txt	Theodore Roosevelt	Message Convening a Special Session of Congress 	October 20, 1903
../data/roosevelt_speeches_message-regarding-us-cuban-commercial-convention.txt	Theodore Roosevelt	Message Regarding US-Cuban Commercial Convention 	November 10, 1903
../data/roosevelt_speeches_message-regarding-the-panamanian-revolution.txt	Theodore Roosevelt	Message Regarding the Panamanian Revolution 	November 16, 1903
../data/roosevelt_speeches_message-regarding-treaty-with-panama.txt	Theodore Roosevelt	Message Regarding Treaty with Panama 	December 7, 1903
../data/roosevelt_speeches_speech-3775.txt	Theodore Roosevelt	Third Annual Message 	December 7, 1903
../data/roosevelt_speeches_proclamation-declaring-us-neutrality.txt	Theodore Roosevelt	Proclamation Declaring US Neutrality 	February 11, 1904
../data/roosevelt_speeches_speech-3776.txt	Theodore Roosevelt	Fourth Annual Message 	December 6, 1904
../data/roosevelt_speeches_speech-3564.txt	Theodore Roosevelt	Inaugural Address 	March 4, 1905
../data/roosevelt_speeches_speech-3777.txt	Theodore Roosevelt	Fifth Annual Message 	December 5, 1905
../data/roosevelt_speeches_message-regarding-panama-canal.txt	Theodore Roosevelt	Message Regarding Panama Canal 	January 8, 1906
../data/roosevelt_speeches_message-regarding-meatpacking-plants.txt	Theodore Roosevelt	Message Regarding Meatpacking Plants 	June 4, 1906
../data/roosevelt_speeches_speech-3778.txt	Theodore Roosevelt	Sixth Annual Message 	December 3, 1906
../data/roosevelt_speeches_message-regarding-the-state-of-puerto-rico.txt	Theodore Roosevelt	Message Regarding the State of Puerto Rico 	December 11, 1906
../data/roosevelt_speeches_message-regarding-conditions-in-panama.txt	Theodore Roosevelt	Message Regarding Conditions in Panama 	December 17, 1906
